date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:18:27	23098/23098	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:00%20GMT	http://buffetlumlua.com/chi-nhanh	./dangquangminh/buffet_2/buffetlumlua.com/chi-nhanh.html	(from http://buffetlumlua.com/)
17:18:27	27444/27444	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:02%20GMT	http://buffetlumlua.com/lien-he	./dangquangminh/buffet_2/buffetlumlua.com/lien-he.html	(from http://buffetlumlua.com/)
17:18:27	52719/52719	------	200	untouched ('')	image/png	etag:%22cdef-63150f775ea92%22	http://buffetlumlua.com/thumbs/1366x600x1/assets/images/noimage.png	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/1366x600x1/assets/images/noimage.png	(from http://buffetlumlua.com/)
17:18:27	53339/53339	------	200	untouched ('')	image/png	etag:%22d05b-6314bc8ec4288%22	http://buffetlumlua.com/thumbs/370x500x1/assets/images/noimage.png	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/370x500x1/assets/images/noimage.png	(from http://buffetlumlua.com/)
17:18:27	892/892	------	200	untouched ('')	image/png	etag:%2237c-60484b2919491%22	http://buffetlumlua.com/assets/images/img2.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/img2.png	(from http://buffetlumlua.com/)
17:18:27	3781/3781	------	200	untouched ('')	image/png	etag:%22ec5-60484b2dee1d8%22	http://buffetlumlua.com/upload/news/image-3-4195.png	./dangquangminh/buffet_2/buffetlumlua.com/upload/news/image-3-4195.png	(from http://buffetlumlua.com/)
17:18:27	3206/3206	------	200	untouched ('')	image/png	etag:%22c86-60484b2df5320%22	http://buffetlumlua.com/upload/news/image-5-5217.png	./dangquangminh/buffet_2/buffetlumlua.com/upload/news/image-5-5217.png	(from http://buffetlumlua.com/)
17:18:27	5117/5117	------	200	untouched ('')	image/png	etag:%2213fd-60484b2df33e0%22	http://buffetlumlua.com/upload/news/image-4-4426.png	./dangquangminh/buffet_2/buffetlumlua.com/upload/news/image-4-4426.png	(from http://buffetlumlua.com/)
17:18:27	6289/6289	------	200	untouched ('')	image/png	etag:%221891-60484b2de2a3f%22	http://buffetlumlua.com/upload/news/image-2-8340.png	./dangquangminh/buffet_2/buffetlumlua.com/upload/news/image-2-8340.png	(from http://buffetlumlua.com/)
17:18:27	33857/33857	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:26%20GMT	http://buffetlumlua.com/bo-cuon	./dangquangminh/buffet_2/buffetlumlua.com/bo-cuon.html	(from http://buffetlumlua.com/)
17:18:27	26993/26993	------	200	untouched ('')	image/png	etag:%226971-63112a2efef40%22	http://buffetlumlua.com/thumbs/266x266x1/assets/images/noimage.png	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/266x266x1/assets/images/noimage.png	(from http://buffetlumlua.com/)
17:18:27	33715/33715	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:30%20GMT	http://buffetlumlua.com/heo	./dangquangminh/buffet_2/buffetlumlua.com/heo.html	(from http://buffetlumlua.com/)
17:18:27	34154/34154	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:32%20GMT	http://buffetlumlua.com/15-loai-oc-khac-nhau	./dangquangminh/buffet_2/buffetlumlua.com/15-loai-oc-khac-nhau.html	(from http://buffetlumlua.com/)
17:18:27	34699/34699	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:34%20GMT	http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi	./dangquangminh/buffet_2/buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi.html	(from http://buffetlumlua.com/)
17:18:27	33953/33953	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:36%20GMT	http://buffetlumlua.com/mon-chien-xao	./dangquangminh/buffet_2/buffetlumlua.com/mon-chien-xao.html	(from http://buffetlumlua.com/)
17:18:27	34120/34120	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:38%20GMT	http://buffetlumlua.com/cac-mon-goi-an-kem	./dangquangminh/buffet_2/buffetlumlua.com/cac-mon-goi-an-kem.html	(from http://buffetlumlua.com/)
17:18:27	33733/33733	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:40%20GMT	http://buffetlumlua.com/che	./dangquangminh/buffet_2/buffetlumlua.com/che.html	(from http://buffetlumlua.com/)
17:18:27	34000/34000	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:42%20GMT	http://buffetlumlua.com/topping-tra-sua	./dangquangminh/buffet_2/buffetlumlua.com/topping-tra-sua.html	(from http://buffetlumlua.com/)
17:18:27	34139/34139	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:44%20GMT	http://buffetlumlua.com/nuoc-uong-mien-phi	./dangquangminh/buffet_2/buffetlumlua.com/nuoc-uong-mien-phi.html	(from http://buffetlumlua.com/)
17:18:27	34216/34216	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:46%20GMT	http://buffetlumlua.com/nuoc-hoa-qua-mien-phi	./dangquangminh/buffet_2/buffetlumlua.com/nuoc-hoa-qua-mien-phi.html	(from http://buffetlumlua.com/)
17:18:27	33809/33809	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:48%20GMT	http://buffetlumlua.com/kem-tuoi	./dangquangminh/buffet_2/buffetlumlua.com/kem-tuoi.html	(from http://buffetlumlua.com/)
17:18:27	33926/33926	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:51:50%20GMT	http://buffetlumlua.com/hau-nuong	./dangquangminh/buffet_2/buffetlumlua.com/hau-nuong.html	(from http://buffetlumlua.com/)
17:18:27	7654/7654	------	200	untouched ('')	image/png	etag:%221de6-6314bc8f88f01%22	http://buffetlumlua.com/thumbs/116x116x1/assets/images/noimage.png	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/116x116x1/assets/images/noimage.png	(from http://buffetlumlua.com/)
17:18:27	54730/54730	------	200	untouched ('')	image/png	date:Sun,%2018%20May%202025%2006:51:54%20GMT	http://buffetlumlua.com/thumbs/1317x660x1/assets/images/noimage.png	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/1317x660x1/assets/images/noimage.png	(from http://buffetlumlua.com/)
17:18:27	56918/56918	------	200	untouched ('')	image/png	date:Sun,%2018%20May%202025%2006:51:56%20GMT	http://buffetlumlua.com/thumbs/408x579x1/assets/images/noimage.png	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/408x579x1/assets/images/noimage.png	(from http://buffetlumlua.com/)
17:18:27	52591/52591	------	200	untouched ('')	image/png	date:Sun,%2018%20May%202025%2006:51:58%20GMT	http://buffetlumlua.com/thumbs/365x557x1/assets/images/noimage.png	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/365x557x1/assets/images/noimage.png	(from http://buffetlumlua.com/)
17:18:27	26835/26835	------	200	untouched ('')	image/png	date:Sun,%2018%20May%202025%2006:52:00%20GMT	http://buffetlumlua.com/thumbs/273x215x1/assets/images/noimage.png	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/273x215x1/assets/images/noimage.png	(from http://buffetlumlua.com/)
17:18:27	1341/1341	------	200	untouched ('')	image/png	date:Sun,%2018%20May%202025%2006:52:09%20GMT	http://buffetlumlua.com/thumbs/35x35x2/assets/images/noimage.png	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/35x35x2/assets/images/noimage.png	(from http://buffetlumlua.com/)
17:18:27	369617/369617	------	200	untouched ('')	image/jpeg	etag:%225a3d1-606815027703c%22	http://buffetlumlua.com/upload/photo/z467103627779422670950eb5b5822e10ee07d33cf61da-2918.jpg	./dangquangminh/buffet_2/buffetlumlua.com/upload/photo/z467103627779422670950eb5b5822e10ee07d33cf61da-2918.jpg	(from http://buffetlumlua.com/)
17:18:27	647730/647730	------	200	untouched ('')	application/javascript	etag:%229e232-633bfaa00257b%22	http://buffetlumlua.com/assets/caches/edd11b5f082b099b1c992c0f71787c87.js?v=1745748144	./dangquangminh/buffet_2/buffetlumlua.com/assets/caches/edd11b5f082b099b1c992c0f71787c87b34c.js	(from http://buffetlumlua.com/)
17:18:27	856/856	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:52:12%20GMT	http://buffetlumlua.com/api/addons.php?type=video-select	./dangquangminh/buffet_2/buffetlumlua.com/api/addons6131.html	(from http://buffetlumlua.com/)
17:18:27	420/420	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:52:14%20GMT	http://buffetlumlua.com/api/addons.php?type=footer-map	./dangquangminh/buffet_2/buffetlumlua.com/api/addonse374.html	(from http://buffetlumlua.com/)
17:18:27	1634/1634	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:52:16%20GMT	http://buffetlumlua.com/api/addons.php?type=messages-facebook	./dangquangminh/buffet_2/buffetlumlua.com/api/addons8088.html	(from http://buffetlumlua.com/)
17:18:27	599/599	------	200	untouched ('OK')	text/html	date:Sun,%2018%20May%202025%2006:52:18%20GMT	http://buffetlumlua.com/api/addons.php?type=script-main	./dangquangminh/buffet_2/buffetlumlua.com/api/addons8cc2.html	(from http://buffetlumlua.com/)
17:18:27	105768/105768	------	200	untouched ('OK')	text/html	etag:%2219d28-60484b5547b62%22	http://buffetlumlua.com/assets/fonts/awesome/fa-brands-400.woff2	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-brands-400.html	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	182388/182388	------	200	untouched ('')	application/x-font-ttf	etag:%222c874-60484b5547b62%22	http://buffetlumlua.com/assets/fonts/awesome/fa-brands-400.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-brands-400.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	430200/430200	------	200	untouched ('OK')	text/html	etag:%2269078-60484b556ec64%22	http://buffetlumlua.com/assets/fonts/awesome/fa-duotone-900.woff2	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-duotone-900.html	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	1235716/1235716	------	200	untouched ('')	application/x-font-ttf	etag:%2212db04-60484b5578c8c%22	http://buffetlumlua.com/assets/fonts/awesome/fa-duotone-900.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-duotone-900.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	424536/424536	------	200	untouched ('OK')	text/html	etag:%2267a58-60484b559cac6%22	http://buffetlumlua.com/assets/fonts/awesome/fa-light-300.woff2	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-light-300.html	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	1100404/1100404	------	200	untouched ('')	application/x-font-ttf	etag:%2210ca74-60484b559326d%22	http://buffetlumlua.com/assets/fonts/awesome/fa-light-300.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-light-300.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	388900/388900	------	200	untouched ('OK')	text/html	etag:%225ef24-60484b55bd24f%22	http://buffetlumlua.com/assets/fonts/awesome/fa-regular-400.woff2	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-regular-400.html	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	977380/977380	------	200	untouched ('')	application/x-font-ttf	etag:%22ee9e4-60484b55b5d1f%22	http://buffetlumlua.com/assets/fonts/awesome/fa-regular-400.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-regular-400.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	329204/329204	------	200	untouched ('OK')	text/html	etag:%22505f4-60484b55da329%22	http://buffetlumlua.com/assets/fonts/awesome/fa-solid-900.woff2	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-solid-900.html	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	866192/866192	------	200	untouched ('')	application/x-font-ttf	etag:%22d3790-60484b55d39b0%22	http://buffetlumlua.com/assets/fonts/awesome/fa-solid-900.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-solid-900.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	464316/464316	------	200	untouched ('OK')	text/html	etag:%22715bc-60484b55ff8d2%22	http://buffetlumlua.com/assets/fonts/awesome/fa-thin-100.woff2	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-thin-100.html	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	1216884/1216884	------	200	untouched ('')	application/x-font-ttf	etag:%22129174-60484b55fa6ca%22	http://buffetlumlua.com/assets/fonts/awesome/fa-thin-100.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-thin-100.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	4960/4960	------	200	untouched ('OK')	text/html	etag:%221360-60484b5606e03%22	http://buffetlumlua.com/assets/fonts/awesome/fa-v4compatibility.woff2	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-v4compatibility.html	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	10556/10556	------	200	untouched ('')	application/x-font-ttf	etag:%22293c-60484b5606633%22	http://buffetlumlua.com/assets/fonts/awesome/fa-v4compatibility.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-v4compatibility.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	102536/102536	------	200	untouched ('OK')	text/html	etag:%2219088-60484b5501e2f%22	http://buffetlumlua.com/assets/caches/fonts/bootstrap-icons.woff2?524846017b983fc8ded9325d94ed40f3	./dangquangminh/buffet_2/buffetlumlua.com/assets/caches/fonts/bootstrap-icons44df.html	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	137124/137124	------	200	untouched ('')	application/x-font-woff	etag:%22217a4-60484b54ffeef%22	http://buffetlumlua.com/assets/caches/fonts/bootstrap-icons.woff?524846017b983fc8ded9325d94ed40f3	./dangquangminh/buffet_2/buffetlumlua.com/assets/caches/fonts/bootstrap-icons44df.woff	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	4178/4178	------	200	untouched ('')	image/gif	etag:%221052-60484b564ea76%22	http://buffetlumlua.com/assets/images/slick/ajax-loader.gif	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/slick/ajax-loader.gif	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	2048/2048	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%22800-60484b5625264%22	http://buffetlumlua.com/assets/fonts/slick/slick.eot	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/slick/slick.eot	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	2048/2048	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%22800-60484b5625264%22	http://buffetlumlua.com/assets/fonts/slick/slick.eot?	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/slick/slickd41d.eot	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	1380/1380	------	200	untouched ('')	application/x-font-woff	etag:%22564-60484b5631d84%22	http://buffetlumlua.com/assets/fonts/slick/slick.woff	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/slick/slick.woff	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	1892/1892	------	200	untouched ('')	application/x-font-ttf	etag:%22764-60484b562bbdc%22	http://buffetlumlua.com/assets/fonts/slick/slick.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/slick/slick.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	2152/2152	------	200	untouched ('OK')	image/svg+xml	etag:%22868-60484b562e2ec%22	http://buffetlumlua.com/assets/fonts/slick/slick.svg	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/slick/slick.svg	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	2717/2717	------	200	untouched ('')	image/png	etag:%22a9d-60484b5642ef5%22	http://buffetlumlua.com/assets/images/owl/owl.video.play.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/owl/owl.video.play.png	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	304296/304296	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%224a4a8-60484b2810e0d%22	http://buffetlumlua.com/assets/fonts/Montserrat-Regular.eot	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Montserrat-Regular.eot	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	304296/304296	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%224a4a8-60484b2810e0d%22	http://buffetlumlua.com/assets/fonts/Montserrat-Regular.eot?	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Montserrat-Regulard41d.eot	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	304100/304100	------	200	untouched ('')	application/x-font-ttf	etag:%224a3e4-60484b281ae35%22	http://buffetlumlua.com/assets/fonts/Montserrat-Regular.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Montserrat-Regular.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	302648/302648	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%2249e38-60484b2804ea4%22	http://buffetlumlua.com/assets/fonts/Montserrat-Bold.eot	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Montserrat-Bold.eot	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	302648/302648	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%2249e38-60484b2804ea4%22	http://buffetlumlua.com/assets/fonts/Montserrat-Bold.eot?	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Montserrat-Boldd41d.eot	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	302464/302464	------	200	untouched ('')	application/x-font-ttf	etag:%2249d80-60484b280910d%22	http://buffetlumlua.com/assets/fonts/Montserrat-Bold.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Montserrat-Bold.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	302184/302184	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%2249c68-60484b2824a76%22	http://buffetlumlua.com/assets/fonts/Montserrat-SemiBold.eot	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Montserrat-SemiBold.eot	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	302184/302184	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%2249c68-60484b2824a76%22	http://buffetlumlua.com/assets/fonts/Montserrat-SemiBold.eot?	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Montserrat-SemiBoldd41d.eot	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	301968/301968	------	200	untouched ('')	application/x-font-ttf	etag:%2249b90-60484b282dafe%22	http://buffetlumlua.com/assets/fonts/Montserrat-SemiBold.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Montserrat-SemiBold.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	26752/26752	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%226880-60484b27e6a43%22	http://buffetlumlua.com/assets/fonts/Independence.eot	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Independence.eot	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	26752/26752	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%226880-60484b27e6a43%22	http://buffetlumlua.com/assets/fonts/Independence.eot?	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Independenced41d.eot	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	26560/26560	------	200	untouched ('')	application/x-font-ttf	etag:%2267c0-60484b27ebc4b%22	http://buffetlumlua.com/assets/fonts/Independence.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Independence.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	141456/141456	------	200	untouched ('')	application/x-font-ttf	etag:%2222890-60484b27e471b%22	http://buffetlumlua.com/assets/fonts/Ephesis-Regular.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Ephesis-Regular.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	31438/31438	------	200	untouched ('')	image/png	etag:%227ace-60484b2929a49%22	http://buffetlumlua.com/assets/images/mask-01.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/mask-01.png	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	560/560	------	200	untouched ('')	image/png	etag:%22230-60484b293d6b2%22	http://buffetlumlua.com/assets/images/pattern-news.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/pattern-news.png	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	1132/1132	------	200	untouched ('')	image/png	etag:%2246c-60484b2940592%22	http://buffetlumlua.com/assets/images/play.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/play.png	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	298030/298030	------	200	untouched ('')	image/png	etag:%2248c2e-60484b28dd786%22	http://buffetlumlua.com/assets/images/bg-pro.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/bg-pro.png	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
17:18:27	206/206	------	200	untouched ('')	image/png	etag:%22ce-60484b28f3ee7%22	http://buffetlumlua.com/assets/images/check-cart.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/check-cart.png	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
